Attractor #,Attractor Type,Associated Cell Fate,Basin Size,apcarm,arm,armdecad,cdc,dad,der,dlg,dome,fz,hid,jak,mad,mir,nicd,notch,pros,punt,ral,robo,rolled,snail,socse,state,sty,suh,tcflef,egfs,wg,upds,dpp,delta,slit,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,

73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
73,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,

74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
74,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,

75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
75,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.001,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,

76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
76,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,

77,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
77,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
77,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
77,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0009,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,

78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
78,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,

79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
79,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,

80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
80,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,

81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
81,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,

82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
