Attractor #,Attractor Type,Associated Cell Fate,Basin Size,ros,erstress,genotoxicity,insulrec,ras,erk12,irs1,akt,ikkalpha,tsc,pten,sk,grb10,hk2,rheb,mtorc1,mtorc2,ulk1,atg13,atgtwelve,beclin1,lcthree,autonutri,eif4,cyclinb,cyclind,cycline,cyclina,cdc25,eif2,rag,amp,ampk,hifone,redd1,bnip3,pkcdelta,jnk1,perk,pkctheta,pka,creb,p53,mdm2,p21,nrf2,atm,chkonetwo,brca1,p16,dram,p73,bclsurvival,bad,bclapoptotic,baxbak,cytochromec,apaf1,smacdiablo,aif,caspase9,caspases367,caspase8,etwof1,rb1,cmyc,smadr,rip13,tradd,parkin,fundc1,autodeath,mmp,rho,vegf,par,oxygen,gfr,glu,aminoacids,radiation,tgfr,tnfr,
390,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
391,Point,Autophagy Low + Necroptosis,0.0001,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,
392,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
393,Cyclic,Autophagy High + Mitophagy(L),0.0001,2,1,1,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,
394,Point,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,
395,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
396,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
397,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
398,Point,Autophagy High + Mitophagy(H),0.0001,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,
399,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
400,Cyclic,Autophagy High + Mitophagy(L),0.0001,2,2,2,0,0,2,0,0,0,2,1,2,2,2,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,2,2,2,2,1,2,2,2,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,
401,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,0,1,0,1,1,0,1,
402,Point,Autophagy High + Mitophagy(H),0.0001,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,
403,Cyclic,Autophagy High + Mitophagy(H),0.0001,2,2,2,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,2,1,1,0,2,0,0,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,1,2,2,2,0,2,0,0,1,1,0,0,0,0,
404,Cyclic,Autophagy High + Mitophagy(H),0.0001,2,2,2,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,2,1,1,0,2,0,0,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,1,2,2,2,2,2,0,0,0,1,0,0,0,1,
405,Cyclic,Autophagy High + Mitophagy(H),0.0001,2,2,2,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,2,1,2,2,2,2,0,2,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,2,2,0,0,1,0,0,0,0,0,
406,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
407,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
408,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0001,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,
409,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,0,1,0,0,
410,Cyclic,Autophagy High + Mitophagy(L),0.0001,2,1,1,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,0,1,0,1,
411,Cyclic,Autophagy High + Mitophagy(L),0.0001,0,1,1,0,0,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,2,0,0,2,0,1,0,0,1,1,0,0,
412,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
413,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
414,Point,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,
415,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
416,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,1,0,1,1,0,
417,Point,Autophagy High + Mitophagy(H),0.0001,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,
418,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
419,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,1,1,1,1,1,0,
420,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,0,0,1,1,0,
421,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,1,1,0,1,
422,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,1,0,
423,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
424,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,1,0,
425,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,1,0,0,
426,Cyclic,Autophagy High + Mitophagy(H),0.0001,2,2,2,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,2,1,2,2,2,2,0,2,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,2,2,0,0,1,0,0,0,1,0,
427,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,1,0,
428,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,1,0,
429,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
430,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,2,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,0,1,1,0,0,
431,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,1,1,1,0,
432,Point,Autophagy High + Mitophagy(H),0.0001,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,
433,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
434,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
435,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
436,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
437,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,1,0,
438,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,1,0,
439,Point,Autophagy High + Mitophagy(H),0.0001,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,
440,Cyclic,Autophagy High + Mitophagy(L),0.0001,2,2,2,0,0,2,0,0,0,2,1,2,2,2,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,2,2,2,2,1,2,2,2,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,
441,Point,Autophagy High + Mitophagy(H),0.0001,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,
